Random/Known,max_iterations,min_tabu_size,max_tabu_size,num_cities,coordinates,execution_time,memory_used,best_route,best_distance
Known,1000,10,150,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",24.542272329330444,121.42578125,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 26, 1, 37, 28, 41, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 45, 16, 18, 12]",649.022926924781
Known,10,20,50,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",0.20638656616210938,125.3359375,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 26, 1, 37, 28, 41, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 20, 22, 13, 18, 16, 12]",661.7525792442451
Known,100,20,50,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",2.1911916732788086,128.42578125,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 28, 37, 1, 26, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 41, 16, 18, 12]",651.9891574812326
Known,1000,20,50,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",22.023555755615234,132.171875,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 28, 37, 1, 26, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 41, 16, 18, 12]",651.9891574812326
Known,10,20,100,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",0.20966005325317383,135.65234375,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 26, 1, 37, 28, 41, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 20, 22, 13, 18, 16, 12]",661.7525792442451
Known,100,20,100,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",2.2229456901550293,139.2734375,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 28, 37, 1, 26, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 41, 16, 18, 12]",651.9891574812326
Known,1000,20,100,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",22.688037633895874,142.734375,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 26, 1, 37, 28, 41, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 45, 16, 18, 12]",649.022926924781
Known,10,20,150,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",0.18649911880493164,146.359375,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 26, 1, 37, 28, 41, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 20, 22, 13, 18, 16, 12]",661.7525792442451
Known,100,20,150,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",1.9729180335998535,150.62890625,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 28, 37, 1, 26, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 41, 16, 18, 12]",651.9891574812326
Known,1000,20,150,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",22.12012767791748,153.6875,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 26, 1, 37, 28, 41, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 45, 16, 18, 12]",649.022926924781
Known,10,30,50,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",0.1844494342803955,157.07421875,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 26, 1, 37, 28, 41, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 20, 22, 13, 18, 16, 12]",661.7525792442451
Known,100,30,50,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",2.001267910003662,161.12109375,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 28, 37, 1, 26, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 41, 16, 18, 12]",651.9891574812326
Known,1000,30,50,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",19.904072046279907,164.30859375,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 28, 37, 1, 26, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 41, 16, 18, 12]",651.9891574812326
Known,10,30,100,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",0.19535183906555176,167.75,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 26, 1, 37, 28, 41, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 20, 22, 13, 18, 16, 12]",661.7525792442451
Known,100,30,100,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",1.962268590927124,171.59375,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 28, 37, 1, 26, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 41, 16, 18, 12]",651.9891574812326
Known,1000,30,100,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",21.234283685684204,174.89453125,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 26, 1, 37, 28, 41, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 45, 16, 18, 12]",649.022926924781
Known,10,30,150,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",0.18879079818725586,178.76953125,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 26, 1, 37, 28, 41, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 20, 22, 13, 18, 16, 12]",661.7525792442451
Known,100,30,150,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",1.9600989818572998,182.62890625,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 28, 37, 1, 26, 45, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 41, 16, 18, 12]",651.9891574812326
Known,1000,30,150,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",22.127136707305908,185.8046875,"[0, 27, 44, 10, 5, 38, 46, 29, 24, 13, 26, 1, 37, 28, 41, 3, 8, 48, 34, 35, 30, 11, 4, 6, 23, 15, 39, 19, 49, 21, 42, 31, 47, 9, 36, 17, 14, 40, 2, 43, 25, 7, 33, 32, 22, 20, 45, 16, 18, 12]",649.022926924781
