Random/Known,max_iterations,tabu_size,num_cities,coordinates,execution_time,memory_used,best_route,best_distance
Known,200,80,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.4759194850921631,119.4921875,[ 4  6  9 15  8 19 12  0 10  5 18 16 13  1  3  7  2 17 14 11],358.8785950503889
Known,500,80,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.2768900394439695,121.7109375,[16 13  1  3  8  7  2 17 14 11  4  6  9 15 19 12  0 10  5 18],345.1731913274446
Known,5,20,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0109727382659912,107.91015625,[11  2 17 14  7 19 15 12 18  5 10  0  9  4  8  1 16 13  3  6],525.4395833467883
Known,50,20,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1112074851989746,109.171875,[15  6  4 11 14 17  9 19 12  0 10  5 18 16 13  1  3  7  2  8],394.2773408555074
Known,200,20,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.4376568794250488,110.4296875,[11  4  6 15 19 12 10  5  0  9 17 14  2  7  3  1 13 18 16  8],425.3919632858049
Known,500,20,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.099611520767212,111.74609375,[18 16 13  1  3  8  7  2 17 14 11  4  6  9 15 19 12  0 10  5],345.1731913274446
Known,5,40,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0119590759277343,113.12890625,[10  5 13  1  3  8 18 16  0 15 11  4  6  7 14  2 17  9 19 12],519.2837352366707
Known,50,40,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1123087406158447,114.69140625,[ 9  0 10  5 18 13  1 16 12 19 15  8  3  7  2 17 14 11  4  6],373.13472471351525
Known,200,40,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.490530252456665,116.1796875,[ 2  7  3  1 13 16 18  5 10  0 12 19  8 15  9  6  4 11 14 17],358.878595050389
Known,500,40,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.236732006072998,117.625,[12  0 10  5 18 16 13  1  3  8 15  9  6  4 11 14 17  2  7 19],374.9014073529682
Known,5,80,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0119674205780029,119.4609375,[18 16 15  6  9 19  4 11  3  1 13  5  0 12 17 14  2  7  8 10],548.934484282715
Known,50,80,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.114203929901123,121.1796875,[ 4  6  9 15 19 12  0 10  5 18 16 13  1  3  8  7  2 17 14 11],345.1731913274446
Known,200,80,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.5256907939910889,122.71484375,[11  4  6  9 15 19 12  0 10  5 18 16 13  1  3  8  7  2 17 14],345.1731913274446
Known,500,80,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.4246582984924316,108.18359375,[18 16 13  1  3  8  7  2 17 14 11  4  6  9 15 19 12  0 10  5],345.1731913274446
Known,5,20,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0114834308624267,108.8828125,[ 3  4 17 14  1 13 12 11  2  7 19  0 10  9  6 15  5 18 16  8],641.5025526455132
Known,50,20,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1132879257202148,110.40625,[14 17  2  7  1 13 16 12 19 15  8  3 18  5 10  0  9  6  4 11],409.1480194484935
Known,200,20,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.4539117813110351,111.6640625,[14  2  7  8 11  4  6 15 19  3  1 13 16 18  5 10  0 12  9 17],406.9658295561193
Known,500,20,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.1014118194580078,113.42578125,[14 11  4  6  9 15 19 12  0 10  5 18 16 13  1  3  8  7  2 17],345.1731913274446
Known,5,40,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0109715461730957,114.921875,[13  1  7  2  6 11 17 14  4  8  3 19 12 10  5 18  0  9 15 16],490.7801755597879
Known,50,40,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1133110523223877,116.75,[12 19 15  9 17 14  2 11  4  6  8  7  3  1 13 16 18  5 10  0],369.7042621213269
Known,200,40,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.4828872680664062,118.265625,[ 0 10  5 18 16 13  1  3  8  7  2 17 14 11  4  6  9 15 19 12],345.17319132744456
Known,500,40,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.20414400100708,120.1171875,[ 4  6  9 15 19 12  0 10  5 18 16 13  1  3  8  7  2 17 14 11],345.1731913274446
Known,5,80,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.0109672546386718,121.73046875,[ 0  6  2 14 11 17 16 13  1  7  3  8 19 15  4  9 12 10  5 18],542.5705049201008
Known,50,80,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.1181962490081787,123.57421875,[ 0  5 10 12  8 15 19 16 18 13  1  3  7  2 17 14 11  4  6  9],407.9265878609832
Known,200,80,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",0.5164718627929688,109.390625,[ 0 10  5 18 16 13  1  3  8  7  2 17 14 11  4  6  9 15 19 12],345.17319132744456
Known,500,80,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",1.2634329795837402,110.875,[ 8 19 12  0 10  5 18 16 13  1  3  7  2 17 14 11  4  6  9 15],358.8785950503889
Known,5,20,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0009973049163818,86.28125,[1 5 0 9 6 4 2 7 8 3],274.6515963667615
Known,50,20,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0169551372528076,93.83984375,[6 4 2 7 8 3 1 5 0 9],274.6515963667615
Known,200,20,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0902736186981201,94.43359375,[7 2 4 6 9 0 5 1 3 8],274.65159636676145
Known,500,20,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.1502397060394287,96.58203125,[6 9 0 5 1 3 8 7 2 4],274.65159636676145
Known,5,40,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0009863376617431,100.28515625,[5 0 9 4 6 2 7 8 3 1],281.83316188559024
Known,50,40,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0169103145599365,100.375,[7 8 3 1 5 0 9 6 4 2],274.6515963667615
Known,200,40,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0634324550628662,101.30859375,[8 7 2 4 6 9 0 5 1 3],274.6515963667615
Known,500,40,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.1735646724700927,103.7890625,[2 7 8 3 1 5 0 9 6 4],274.65159636676145
Known,5,80,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0019943714141845,105.66796875,[7 8 6 3 1 5 0 9 4 2],311.82817725958256
Known,50,80,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0174674987792968,106.234375,[1 5 0 9 6 4 2 7 8 3],274.6515963667615
Known,200,80,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.0668568611145019,108.02734375,[2 7 8 3 1 5 0 9 6 4],274.65159636676145
Known,500,80,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",0.1787326335906982,110.234375,[9 0 5 1 3 8 7 2 4 6],274.65159636676145
Known,5000,20,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",1.5084640979766846,86.421875,[1 3 8 7 2 4 6 9 0 5],274.65159636676145
Known,5000,40,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",1.5658082962036133,94.03515625,[3 8 7 2 4 6 9 0 5 1],274.6515963667615
Known,5000,80,10,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57)]",1.7510647773742676,94.76171875,[6 4 2 7 8 3 1 5 0 9],274.6515963667615
Known,5000,20,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",11.780028820037842,86.6875,[ 1 13 18  5 10 16  3  7  2 17 14 11  4  6  9  0 12 19 15  8],399.9668195460783
Known,5000,40,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",11.52440619468689,94.9375,[10  0 12 19  8 15  9  6  4 11 14 17  2  7  3  1 13 16 18  5],358.878595050389
Known,5000,80,20,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60)]",12.253213167190552,97.5390625,[ 6  9 15 19 12  0 10  5 18 16 13  1  3  8  7  2 17 14 11  4],345.1731913274446
Known,5000,20,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",158.6166877746582,87.2109375,"[35 34 25 48  8 15 31 42 49 19 39  3 20  7 33 32 22 28 37  1 13 26 41 45
 12  0 27 44 10  5 38 46 24 29 18 16 21 47  9 36 17 14 40  2 43 23  6  4
 11 30]",733.0018487361901
Known,5000,40,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",173.4460105895996,96.99609375,"[28 37  1 26 41 45  3 23  6  4 35 11 30 14 17 36  9 47 42 31 19 15  8 48
 25  7 20 22 32 33  2 40 43 34 39 12 49 21 27  0 44 10  5 38 18 16 13 29
 46 24]",700.9060930996793
Known,5000,80,50,"[(60, 87), (13, 53), (66, 5), (38, 39), (79, 33), (38, 95), (73, 40), (39, 18), (51, 39), (90, 57), (42, 88), (76, 24), (55, 72), (19, 65), (81, 10), (64, 51), (33, 73), (94, 3), (27, 82), (59, 60), (31, 24), (90, 89), (15, 17), (71, 43), (8, 77), (46, 23), (20, 53), (61, 98), (2, 47), (16, 79), (74, 21), (85, 67), (33, 11), (40, 14), (56, 30), (67, 26), (98, 37), (9, 49), (28, 97), (49, 54), (70, 11), (24, 40), (87, 72), (63, 15), (45, 88), (33, 49), (13, 84), (98, 67), (52, 35), (80, 81)]",193.91370725631714,100.515625,"[32 22 28 37  1 13 12 49 21 27  0 44 10  5 38 46 24 29 18 16 39 19 15 11
 30 43  2 40 14 17 36  9 47 42 31 23  6  4 35 34 48  8  3 45 26 41 20 25
  7 33]",693.6392314568869
